Brand,Model,Variant,CC,Fuel_Type,Price_in_lakh,Transmission,Mileage_kmpl/kmkg(cng),Bhp,Rating,Value_Score
Maruti Suzuki,Fronx,Sigma 1.2L MT,1197,Petrol,7.54,Manual,21.79,89,4.5,257.2029178
Maruti Suzuki,Fronx,Delta 1.2L MT,1197,Petrol,8.4,Manual,21.79,89,4.5,230.8702381
Maruti Suzuki,Fronx,Sigma 1.2 CNG,1197,CNG,8.49,Manual,28.51,76,4.5,255.213192
Maruti Suzuki,Fronx,Delta Plus 1.2L MT,1197,Petrol,8.8,Manual,21.79,89,4.5,220.3761364
Maruti Suzuki,Fronx,Delta 1.2L AGS,1197,Petrol,8.9,Automatic (AMT),22.89,89,4.5,228.9
Maruti Suzuki,Fronx,Delta Plus (O) 1.2L MT,1197,Petrol,8.96,Manual,21.79,89,4.5,216.4408482
Maruti Suzuki,Fronx,Delta Plus 1.2L AGS,1197,Petrol,9.3,Automatic (AMT),22.89,89,4.5,219.0548387
Maruti Suzuki,Fronx,Delta 1.2 CNG,1197,CNG,9.35,Manual,28.51,76,4.5,231.7390374
Maruti Suzuki,Fronx,Delta Plus (O) 1.2L AGS,1197,Petrol,9.46,Automatic (AMT),22.89,89,4.5,215.3498943
Maruti Suzuki,Fronx,Delta Plus 1.0 Turbo MT,998,Petrol,9.75,Manual,21.5,99,4.5,218.3076923
Maruti Suzuki,Fronx,Zeta 1.0L Turbo MT,998,Petrol,10.58,Manual,21.5,99,4.5,201.1814745
Maruti Suzuki,Fronx,Alpha 1.0L Turbo MT,998,Petrol,11.5,Manual,21.5,99,4.5,185.0869565
Maruti Suzuki,Fronx,Alpha 1.0L Turbo MT Dual Tone,998,Petrol,11.66,Manual,21.5,99,4.5,182.5471698
Maruti Suzuki,Fronx,Zeta 1.0L Turbo 6 AT,998,Petrol,11.98,Automatic (TC),20.01,99,4.5,165.3580968
Maruti Suzuki,Fronx,Alpha 1.0L Turbo 6 AT,998,Petrol,12.9,Automatic (TC),20.01,99,4.5,153.5651163
Maruti Suzuki,Fronx,Alpha 1.0L Turbo 6 AT Dual Tone,998,Petrol,13.06,Automatic (TC),20.01,99,4.5,151.6837672
Maruti Suzuki,Brezza,LXi,1462,Petrol,8.69,Manual,17.8,99,4.5,202.7848101
Maruti Suzuki,Brezza,LXi S-CNG,1462,CNG,9.64,Manual,25.51,87,4.5,230.2251037
Maruti Suzuki,Brezza,VXi,1462,Petrol,9.75,Manual,17.8,99,4.5,180.7384615
Maruti Suzuki,Brezza,VXi S-CNG,1462,CNG,10.7,Manual,25.51,87,4.5,207.417757
Maruti Suzuki,Brezza,Vxi AT,1462,Petrol,11.15,Automatic (TC),19.8,99,4.5,175.8026906
Maruti Suzuki,Brezza,ZXi,1462,Petrol,11.26,Manual,19.89,102,4.5,180.1758437
Maruti Suzuki,Brezza,Zxi Dual Tone,1462,Petrol,11.42,Manual,19.89,102,4.5,177.6514886
Maruti Suzuki,Brezza,ZXi S-CNG,1462,CNG,12.21,Manual,25.51,87,4.5,181.7665848
Maruti Suzuki,Brezza,ZXi S-CNG Dual Tone,1462,CNG,12.37,Manual,25.51,87,4.5,179.4155214
Maruti Suzuki,Brezza,ZXi Plus,1462,Petrol,12.58,Manual,19.89,102,4.5,161.2702703
Maruti Suzuki,Brezza,ZXi AT,1462,Petrol,12.66,Automatic (TC),19.8,102,4.5,159.5260664
Maruti Suzuki,Brezza,Zxi Plus Dual Tone,1462,Petrol,12.74,Manual,19.89,102,4.5,159.244898
Maruti Suzuki,Brezza,Zxi AT Dual Tone,1462,Petrol,12.82,Automatic (TC),19.8,102,4.5,157.5351014
Maruti Suzuki,Brezza,ZXi Plus AT,1462,Petrol,13.98,Automatic (TC),19.8,102,4.5,144.4635193
Maruti Suzuki,Brezza,Zxi Plus AT Dual Tone,1462,Petrol,14.14,Automatic (TC),19.8,102,4.5,142.8288543
Maruti Suzuki,Dzire,LXi,1197,Petrol,6.84,Manual,24.79,80,4.7,289.9415205
Maruti Suzuki,Dzire,VXi,1197,Petrol,7.84,Manual,24.79,80,4.7,252.9591837
Maruti Suzuki,Dzire,VXi AMT,1197,Petrol,8.34,Automatic (AMT),25.71,80,4.7,246.618705
Maruti Suzuki,Dzire,VXi CNG,1197,CNG,8.79,Manual,33.73,69,4.7,264.774744
Maruti Suzuki,Dzire,ZXi,1197,Petrol,8.94,Manual,24.79,80,4.7,221.8344519
Maruti Suzuki,Dzire,ZXi AMT,1197,Petrol,9.44,Automatic (AMT),25.71,80,4.7,217.8813559
Maruti Suzuki,Dzire,ZXi Plus,1197,Petrol,9.69,Manual,24.7,80,4.7,203.9215686
Maruti Suzuki,Dzire,ZXi CNG,1197,CNG,9.89,Manual,33.73,69,4.7,235.3255814
Maruti Suzuki,Dzire,ZXi Plus AMT,1197,Petrol,10.19,Automatic (AMT),25.71,80,4.7,201.844946
Maruti Suzuki,Swift,LXi,1197,Petrol,6.49,Manual,24.8,80,4.6,305.7010786
Maruti Suzuki,Swift,VXi,1197,Petrol,7.29,Manual,24.8,80,4.6,272.1536351
Maruti Suzuki,Swift,VXi (O),1197,Petrol,7.56,Manual,24.8,80,4.6,262.4338624
Maruti Suzuki,Swift,VXi AMT,1197,Petrol,7.8,Automatic (AMT),25.75,80,4.6,264.1025641
Maruti Suzuki,Swift,VXi (O) AMT,1197,Petrol,8.07,Automatic (AMT),25.75,80,4.6,255.2664188
Maruti Suzuki,Swift,VXi CNG,1197,CNG,8.19,Manual,32.85,69,4.6,276.7582418
Maruti Suzuki,Swift,ZXi,1197,Petrol,8.29,Manual,24.8,80,4.6,239.3244873
Maruti Suzuki,Swift,VXi (O) CNG,1197,CNG,8.46,Manual,32.85,69,4.6,267.9255319
Maruti Suzuki,Swift,ZXi AMT,1197,Petrol,8.8,Automatic (AMT),25.75,80,4.6,234.0909091
Maruti Suzuki,Swift,ZXi Plus,1197,Petrol,8.99,Manual,24.8,80,4.6,220.6896552
Maruti Suzuki,Swift,ZXi Plus Dual Tone,1197,Petrol,9.14,Manual,24.8,80,4.6,217.0678337
Maruti Suzuki,Swift,ZXi CNG,1197,CNG,9.19,Manual,32.85,69,4.6,246.6430903
Maruti Suzuki,Swift,ZXi Plus AMT,1197,Petrol,9.5,Automatic (AMT),25.75,80,4.6,216.8421053
Maruti Suzuki,Swift,ZXi Plus Dual Tone AMT,1197,Petrol,9.64,Automatic (AMT),25.75,80,4.6,213.6929461
Maruti Suzuki,Grand Vitara,Sigma Smart Hybrid,1462,Petrol,11.42,Manual,21.11,102,4.5,188.5481611
Maruti Suzuki,Grand Vitara,Delta Smart Hybrid,1462,Petrol,12.53,Manual,21.11,102,4.5,171.8451716
Maruti Suzuki,Grand Vitara,Delta Smart Hybrid AT,1462,Petrol,13.93,Automatic (TC),20.58,102,4.5,150.6934673
Maruti Suzuki,Grand Vitara,Zeta Smart Hybrid,1462,Petrol,14.67,Manual,21.11,102,4.5,146.7770961
Maruti Suzuki,Grand Vitara,Zeta Smart Hybrid Dual Tone,1462,Petrol,14.83,Manual,21.11,102,4.5,145.1935266
Maruti Suzuki,Grand Vitara,Zeta (O) Smart Hybrid,1462,Petrol,15.27,Manual,21.11,102,4.5,141.0098232
Maruti Suzuki,Grand Vitara,Zeta (O) Smart Hybrid Dual Tone,1462,Petrol,15.43,Manual,21.11,102,4.5,139.5476345
Maruti Suzuki,Grand Vitara,Zeta Smart Hybrid AT,1462,Petrol,16.07,Automatic (TC),20.58,102,4.5,130.6260112
Maruti Suzuki,Grand Vitara,Alpha Smart Hybrid,1462,Petrol,16.14,Manual,21.11,102,4.5,133.4089219
Maruti Suzuki,Grand Vitara,Zeta Smart Hybrid AT Dual Tone,1462,Petrol,16.23,Automatic (TC),20.58,102,4.5,129.3382625
Maruti Suzuki,Grand Vitara,Alpha Smart Hybrid Dual Tone,1462,Petrol,16.3,Manual,21.11,102,4.5,132.0993865
Maruti Suzuki,Grand Vitara,Zeta (O) Smart Hybrid AT,1462,Petrol,16.67,Automatic (TC),20.58,102,4.5,125.9244151
Maruti Suzuki,Grand Vitara,Alpha (O) Smart Hybrid,1462,Petrol,16.74,Manual,21.11,102,4.5,128.6272401
Maruti Suzuki,Grand Vitara,Zeta (O) Smart Hybrid AT Dual Tone,1462,Petrol,16.83,Automatic (TC),20.58,102,4.5,124.7272727
Maruti Suzuki,Grand Vitara,Alpha (O) Smart Hybrid Dual Tone,1462,Petrol,16.9,Manual,21.11,102,4.5,127.4094675
Maruti Suzuki,Grand Vitara,Delta Plus Intelligent Hybrid eCVT,1490,Hybrid (Electric + Petrol),16.99,Automatic (CVT),27.97,91,4.5,149.8098882
Maruti Suzuki,Grand Vitara,Alpha AT Smart Hybrid,1462,Petrol,17.54,Automatic (TC),20.58,102,4.5,119.6784493
Maruti Suzuki,Grand Vitara,Alpha AT Smart Hybrid Dual Tone,1462,Petrol,17.7,Automatic (TC),20.58,102,4.5,118.5966102
Maruti Suzuki,Grand Vitara,Alpha (O) Smart Hybrid AT,1462,Petrol,18.14,Automatic (TC),20.58,102,4.5,115.7199559
Maruti Suzuki,Grand Vitara,Alpha (O) Smart Hybrid AT Dual Tone,1462,Petrol,18.3,Automatic (TC),20.58,102,4.5,114.7081967
Maruti Suzuki,Grand Vitara,Zeta Plus Intelligent Hybrid eCVT,1490,Hybrid (Electric + Petrol),18.6,Automatic (CVT),27.97,91,4.5,136.8424731
Maruti Suzuki,Grand Vitara,Zeta Plus Intelligent Hybrid eCVTDual Tone,1490,Hybrid (Electric + Petrol),18.76,Automatic (CVT),27.97,91,4.5,135.6753731
Maruti Suzuki,Grand Vitara,Alpha Smart Hybrid AllGrip 4WD AT,1462,Petrol,19.04,Automatic (TC),19.2,102,4.5,102.8571429
Maruti Suzuki,Grand Vitara,Alpha Smart Hybrid AllGrip 4WD AT Dual Tone,1462,Petrol,19.2,Automatic (TC),19.2,102,4.5,102
Maruti Suzuki,Grand Vitara,Zeta Plus (O) Intelligent Hybrid eCVT,1490,Hybrid (Electric + Petrol),19.2,Automatic (CVT),27.97,91,4.5,132.5661458
Maruti Suzuki,Grand Vitara,Zeta Plus (O) Intelligent Hybrid eCVT Dual Tone,1490,Hybrid (Electric + Petrol),19.36,Automatic (CVT),27.97,91,4.5,131.4705579
Maruti Suzuki,Grand Vitara,Alpha (O) Smart Hybrid AllGrip 4WD AT,1462,Petrol,19.64,Automatic (TC),19.2,102,4.5,99.71486762
Maruti Suzuki,Grand Vitara,Alpha (O) Smart Hybrid AllGrip 4WD AT Dual Tone,1462,Petrol,19.8,Automatic (TC),19.2,102,4.5,98.90909091
Maruti Suzuki,Grand Vitara,Alpha Plus Intelligent Hybrid e-CVT,1490,Hybrid (Electric + Petrol),19.92,Automatic (CVT),27.97,91,4.5,127.7745984
Maruti Suzuki,Grand Vitara,Alpha Plus Intelligent Hybrid e-CVT Dual Tone,1490,Hybrid (Electric + Petrol),20.08,Automatic (CVT),27.97,91,4.5,126.7564741
Maruti Suzuki,Grand Vitara,Alpha Plus (O) Intelligent Hybrid e-CVT,1490,Hybrid (Electric + Petrol),20.52,Automatic (CVT),27.97,91,4.5,124.038499
Maruti Suzuki,Grand Vitara,Alpha Plus (O) Intelligent Hybrid e-CVT Dual Tone,1490,Hybrid (Electric + Petrol),20.68,Automatic (CVT),27.97,91,4.5,123.0788201
Maruti Suzuki,Baleno,Sigma MT,1197,Petrol,6.7,Manual,22.35,88,4.5,293.5522388
Maruti Suzuki,Baleno,Delta MT,1197,Petrol,7.54,Manual,22.35,88,4.5,260.8488064
Maruti Suzuki,Baleno,Delta AGS,1197,Petrol,8.04,Automatic (AMT),22.9,88,4.5,250.6467662
Maruti Suzuki,Baleno,Delta MT CNG,1197,CNG,8.44,Manual,30.61,76,4.5,275.6350711
Maruti Suzuki,Baleno,Zeta MT,1197,Petrol,8.47,Manual,22.35,88,4.5,232.2077922
Maruti Suzuki,Baleno,Zeta AGS,1197,Petrol,8.97,Automatic (AMT),22.9,88,4.5,224.6599777
Maruti Suzuki,Baleno,Zeta MT CNG,1197,CNG,9.37,Manual,30.61,76,4.5,248.2774813
Maruti Suzuki,Baleno,Alpha MT,1197,Petrol,9.42,Manual,22.35,88,4.5,208.7898089
Maruti Suzuki,Baleno,Alpha AGS,1197,Petrol,9.92,Automatic (AMT),22.9,88,4.5,203.1451613
Maruti Suzuki,Ertiga,LXi (O),1462,Petrol,8.96,Manual,20.51,102,4.6,233.484375
Maruti Suzuki,Ertiga,VXi (O),1462,Petrol,10.05,Manual,20.51,102,4.6,208.161194
Maruti Suzuki,Ertiga,VXi (O) CNG,1462,CNG,11,Manual,26.11,87,4.6,206.5063636
Maruti Suzuki,Ertiga,ZXi (O),1462,Petrol,11.15,Manual,20.51,102,4.6,187.6251121
Maruti Suzuki,Ertiga,VXi AT,1462,Petrol,11.45,Automatic (TC),20.3,102,4.6,180.8384279
Maruti Suzuki,Ertiga,ZXi Plus,1462,Petrol,11.85,Manual,20.51,102,4.6,176.5417722
Maruti Suzuki,Ertiga,ZXi (O) CNG,1462,CNG,12.1,Manual,26.11,87,4.6,187.7330579
Maruti Suzuki,Ertiga,ZXi AT,1462,Petrol,12.55,Automatic (TC),20.3,102,4.6,164.9880478
Maruti Suzuki,Ertiga,ZXi Plus AT,1462,Petrol,13.25,Automatic (TC),20.3,102,4.6,156.2716981
Maruti Suzuki,Wagon R,LXI 1.0,998,Petrol,5.79,Manual,24.35,66,4.5,277.5647668
Maruti Suzuki,Wagon R,VXI 1.0,998,Petrol,6.24,Manual,24.35,66,4.5,257.5480769
Maruti Suzuki,Wagon R,ZXI 1.2,1197,Petrol,6.52,Manual,23.56,90,4.5,325.2147239
Maruti Suzuki,Wagon R,LXI 1.0 CNG,998,CNG,6.69,Manual,33.47,56,4.5,280.1674141
Maruti Suzuki,Wagon R,VXI 1.0 AGS,998,Petrol,6.74,Automatic (AMT),25.19,66,4.5,246.6676558
Maruti Suzuki,Wagon R,ZXI Plus 1.2,1197,Petrol,7,Manual,23.56,90,4.5,302.9142857
Maruti Suzuki,Wagon R,ZXI 1.2 AGS,1197,Petrol,7.02,Automatic (AMT),24.43,90,4.5,313.2051282
Maruti Suzuki,Wagon R,ZXI Plus 1.2 Dual Tone,1197,Petrol,7.11,Manual,23.56,90,4.5,298.2278481
Maruti Suzuki,Wagon R,VXI 1.0 CNG,998,CNG,7.14,Manual,33.47,56,4.5,262.5098039
Maruti Suzuki,Wagon R,ZXI Plus 1.2 AGS,1197,Petrol,7.5,Automatic (AMT),24.43,90,4.5,293.16
Maruti Suzuki,Wagon R,ZXI Plus 1.2 AGS Dual Tone,1197,Petrol,7.62,Automatic (AMT),24.43,90,4.5,288.5433071
Maruti Suzuki,Alto K10,Std (O),998,Petrol,4.23,Manual,24.39,68,4.6,392.0851064
Maruti Suzuki,Alto K10,LXi (O),998,Petrol,5,Manual,24.39,68,4.6,331.704
Maruti Suzuki,Alto K10,VXi (O),998,Petrol,5.31,Manual,24.39,68,4.6,312.3389831
Maruti Suzuki,Alto K10,VXi Plus (O),998,Petrol,5.6,Manual,24.39,68,4.6,296.1642857
Maruti Suzuki,Alto K10,VXi (O) AGS,998,Petrol,5.81,Automatic (AMT),24.9,68,4.6,291.4285714
Maruti Suzuki,Alto K10,LXi (O) S-CNG,998,CNG,5.9,Manual,33.4,56,4.6,317.0169492
Maruti Suzuki,Alto K10,VXi Plus (O) AGS,998,Petrol,6.09,Automatic (AMT),24.9,68,4.6,278.0295567
Maruti Suzuki,Alto K10,VXi (O) S-CNG,998,CNG,6.21,Manual,33.4,56,4.6,301.1916264
Maruti Suzuki,XL6,Zeta MT,1462,Petrol,11.83,Manual,20.97,102,4.4,180.8064243
Maruti Suzuki,XL6,Zeta MT,1462,CNG,12.78,Manual,26.32,87,4.4,179.1737089
Maruti Suzuki,XL6,Alpha MT,1462,Petrol,12.83,Manual,20.97,102,4.4,166.7139517
Maruti Suzuki,XL6,Zeta AT,1462,Petrol,13.23,Automatic (TC),20.27,99,4.4,151.6802721
Maruti Suzuki,XL6,Alpha Plus MT,1462,Petrol,13.43,Manual,20.97,102,4.4,159.2658228
Maruti Suzuki,XL6,Alpha Plus MT Dual Tone,1462,Petrol,13.59,Manual,20.97,102,4.4,157.3907285
Maruti Suzuki,XL6,Alpha AT,1462,Petrol,14.23,Automatic (TC),20.27,99,4.4,141.0210822
Maruti Suzuki,XL6,Alpha Plus AT,1462,Petrol,14.83,Automatic (TC),20.27,99,4.4,135.3155765
Maruti Suzuki,XL6,Alpha Plus AT Dual Tone,1462,Petrol,14.99,Automatic (TC),20.27,99,4.4,133.8712475
Maruti Suzuki,Celerio,LXi,998,Petrol,5.64,Manual,25.24,66,4,295.3617021
Maruti Suzuki,Celerio,VXi,998,Petrol,6,Manual,25.24,66,4,277.64
Maruti Suzuki,Celerio,ZXi,998,Petrol,6.39,Manual,25.24,66,4,260.6948357
Maruti Suzuki,Celerio,VXi AMT,998,Petrol,6.5,Automatic (AMT),26.68,66,4,270.9046154
Maruti Suzuki,Celerio,ZXi Plus,998,Petrol,6.87,Manual,24.97,66,4,239.8864629
Maruti Suzuki,Celerio,ZXi AMT,998,Petrol,6.89,Automatic (AMT),26,66,4,249.0566038
Maruti Suzuki,Celerio,VXi CNG,998,CNG,6.9,Manual,34.43,56,4,279.4318841
Maruti Suzuki,Celerio,ZXi Plus AMT,998,Petrol,7.37,Automatic (AMT),26,66,4,232.8358209
Maruti Suzuki,Ciaz,Sigma 1.5,1462,Petrol,9.42,Manual,20.65,103,4.3,225.7908705
Maruti Suzuki,Ciaz,Delta 1.5,1462,Petrol,10,Manual,20.65,103,4.3,212.695
Maruti Suzuki,Ciaz,Zeta 1.5,1462,Petrol,10.42,Manual,20.65,103,4.3,204.121881
Maruti Suzuki,Ciaz,Delta 1.5 AT,1462,Petrol,11.11,Automatic (TC),20.04,103,4.3,185.7893789
Maruti Suzuki,Ciaz,Alpha 1.5,1462,Petrol,11.21,Manual,20.65,103,4.3,189.7368421
Maruti Suzuki,Ciaz,Alpha 1.5 Dual Tone,1462,Petrol,11.37,Manual,20.65,103,4.3,187.0668426
Maruti Suzuki,Ciaz,Zeta 1.5 AT,1462,Petrol,11.52,Automatic (TC),20.04,103,4.3,179.1770833
Maruti Suzuki,Ciaz,Alpha 1.5 AT,1462,Petrol,12.31,Automatic (TC),20.04,103,4.3,167.6783103
Maruti Suzuki,Ciaz,Alpha 1.5 AT Dual Tone,1462,Petrol,12.47,Automatic (TC),20.04,103,4.3,165.5268645
Maruti Suzuki,Invicto,Zeta Plus 7 STR,1987,Hybrid (Electric + Petrol),25.51,Automatic (e-CVT),23.24,150,4.5,136.6522932
Maruti Suzuki,Invicto,Zeta Plus 8 STR,1987,Hybrid (Electric + Petrol),25.56,Automatic (e-CVT),23.24,150,4.5,136.3849765
Maruti Suzuki,Invicto,Alpha Plus 7 STR,1987,Hybrid (Electric + Petrol),29.22,Automatic (e-CVT),23.24,150,4.5,119.301848
Maruti Suzuki,Ignis,Sigma 1.2 MT,1197,Petrol,5.85,Manual,20.89,82,4.7,292.817094
Maruti Suzuki,Ignis,Delta 1.2 MT,1197,Petrol,6.39,Manual,20.89,82,4.7,268.0719875
Maruti Suzuki,Ignis,Delta 1.2 AMT,1197,Petrol,6.89,Automatic (AMT),20.89,82,4.7,248.6182874
Maruti Suzuki,Ignis,Zeta 1.2 MT,1197,Petrol,6.97,Manual,20.89,82,4.7,245.7647059
Maruti Suzuki,Ignis,Zeta 1.2 MT Dual Tone,1197,Petrol,7.11,Manual,20.89,82,4.7,240.9254571
Maruti Suzuki,Ignis,Zeta 1.2 AMT,1197,Petrol,7.47,Automatic (AMT),20.89,82,4.7,229.3145917
Maruti Suzuki,Ignis,Zeta 1.2 AMT Dual Tone,1197,Petrol,7.61,Automatic (AMT),20.89,82,4.7,225.0959264
Maruti Suzuki,Ignis,Alpha 1.2 MT,1197,Petrol,7.62,Manual,20.89,82,4.7,224.8005249
Maruti Suzuki,Ignis,Alpha 1.2 MT Dual Tone,1197,Petrol,7.76,Manual,20.89,82,4.7,220.7448454
Maruti Suzuki,Ignis,Alpha 1.2 AMT,1197,Petrol,8.12,Automatic (AMT),20.89,82,4.7,210.9581281
Maruti Suzuki,Ignis,Alpha 1.2 AMT Dual Tone,1197,Petrol,8.26,Automatic (AMT),20.89,82,4.7,207.3825666
Maruti Suzuki,Jimny,Zeta MT,1462,Petrol,12.76,Manual,16.94,103,3.5,136.7413793
Maruti Suzuki,Jimny,Alpha MT,1462,Petrol,13.71,Manual,16.94,103,3.5,127.266229
Maruti Suzuki,Jimny,Zeta AT,1462,Petrol,13.86,Automatic (TC),16.39,103,3.5,121.8015873
Maruti Suzuki,Jimny,Alpha MT Dual Tone,1462,Petrol,13.87,Manual,16.94,103,3.5,125.7981255
Maruti Suzuki,Jimny,Alpha AT,1462,Petrol,14.81,Automatic (TC),16.39,103,3.5,113.9885213
Maruti Suzuki,Jimny,Alpha AT Dual Tone,1462,Petrol,14.97,Automatic (TC),16.39,103,3.5,112.7702071
Maruti Suzuki,S-Presso,Std (O),998,Petrol,4.26,Manual,24.12,66,4.4,373.6901408
Maruti Suzuki,S-Presso,Lxi (O),998,Petrol,4.99,Manual,24.12,66,4.4,319.0220441
Maruti Suzuki,S-Presso,VXi (O),998,Petrol,5.21,Manual,24.76,66,4.4,313.6583493
Maruti Suzuki,S-Presso,Vxi Plus (O),998,Petrol,5.5,Manual,24.76,66,4.4,297.12
Maruti Suzuki,S-Presso,VXi (O) AMT,998,Petrol,5.72,Automatic (AMT),25.3,66,4.4,291.9230769
Maruti Suzuki,S-Presso,LXi (O) S-CNG,998,CNG,5.91,Manual,32.73,56,4.4,310.1319797
Maruti Suzuki,S-Presso,VXi Plus (O) AMT,998,Petrol,6.01,Automatic (AMT),25.3,66,4.4,277.8369384
Maruti Suzuki,S-Presso,VXi (O) S-CNG,998,CNG,6.11,Manual,32.73,56,4.4,299.9803601
Maruti Suzuki,Eeco,5 STR STD (O),1197,Petrol,5.7,Manual,19.71,81,4.6,280.0894737
Maruti Suzuki,Eeco,6 STR STD (O),1197,Petrol,5.98,Manual,19.71,81,4.6,266.9749164
Maruti Suzuki,Eeco,5 STR AC (O),1197,Petrol,6.06,Manual,19.71,81,4.6,263.450495
Maruti Suzuki,Eeco,5 STR AC (O) CNG,1197,CNG,6.96,Manual,26.78,71,4.6,273.1867816
Mahindra,XUV 3XO,MX1 1.2,1197,Petrol,7.99,Manual,18.89,110,4.6,260.0625782
Mahindra,XUV 3XO,MX2 Pro 1.2,1197,Petrol,9.39,Manual,18.89,110,4.6,221.2886049
Mahindra,XUV 3XO,MX3 1.2,1197,Petrol,9.74,Manual,18.89,110,4.6,213.3367556
Mahindra,XUV 3XO,MX2 1.5,1497,Diesel,9.99,Manual,20.6,115,4.6,237.1371371
Mahindra,XUV 3XO,MX3 Pro 1.2,1197,Petrol,9.99,Manual,18.89,110,4.6,207.997998
Mahindra,XUV 3XO,MX2 Pro 1.2 AT,1197,Petrol,10.39,Automatic (TC),17.96,110,4.6,190.1443696
Mahindra,XUV 3XO,MX2 Pro 1.5,1497,Diesel,10.49,Manual,20.6,115,4.6,225.8341277
Mahindra,XUV 3XO,MX3 1.5,1497,Diesel,10.99,Manual,20.6,115,4.6,215.5595996
Mahindra,XUV 3XO,AX5 1.2,1197,Petrol,11.19,Manual,18.89,110,4.6,185.6925827
Mahindra,XUV 3XO,MX3 Pro 1.5,1497,Diesel,11.39,Manual,20.6,115,4.6,207.9894644
Mahindra,XUV 3XO,MX3 1.2 AT,1197,Petrol,11.4,Automatic (TC),17.96,110,4.6,173.2982456
Mahindra,XUV 3XO,MX3 Pro 1.2 AT,1197,Petrol,11.69,Automatic (TC),17.96,110,4.6,168.9991446
Mahindra,XUV 3XO,MX3 1.5 Autoshift Plus,1497,Diesel,11.79,Automatic (AMT),21.2,115,4.6,206.7854114
Mahindra,XUV 3XO,AX5 1.5,1497,Diesel,12.19,Manual,20.6,115,4.6,194.3396226
Mahindra,XUV 3XO,AX5L 1.2,1197,Petrol,12.44,Manual,20.1,129,4.6,208.4324759
Mahindra,XUV 3XO,AX7 1.2,1197,Petrol,12.57,Manual,20.1,129,4.6,206.2768496
Mahindra,XUV 3XO,AX5 1.2 AT,1197,Petrol,12.69,Automatic (TC),17.96,110,4.6,155.6816391
Mahindra,XUV 3XO,AX5 1.5 Autoshift Plus,1497,Diesel,12.99,Automatic (AMT),21.2,115,4.6,187.6828329
Mahindra,XUV 3XO,AX7 1.5,1497,Diesel,13.69,Manual,20.6,115,4.6,173.046019
Mahindra,XUV 3XO,AX5L 1.2 AT,1197,Petrol,13.94,Automatic (TC),18.2,129,4.6,168.4218077
Mahindra,XUV 3XO,AX7L 1.2,1197,Petrol,13.99,Manual,20.1,129,4.6,185.3395282
Mahindra,XUV 3XO,AX7 1.2 AT,1197,Petrol,13.99,Automatic (TC),18.2,129,4.6,167.8198713
Mahindra,XUV 3XO,AX7 1.5 Autoshift Plus,1497,Diesel,14.49,Automatic (AMT),21.2,115,4.6,168.2539683
Mahindra,XUV 3XO,AX7L 1.5,1497,Diesel,14.99,Manual,20.6,115,4.6,158.0386925
Mahindra,XUV 3XO,AX7L 1.2 AT,1197,Petrol,15.57,Automatic (TC),18.2,129,4.6,150.7899807
Mahindra,XUV700,MX MT 7 STR,1997,Petrol,14.49,Manual,16,197,4.6,217.5293306
Mahindra,XUV700,MX MT 7 STR,2184,Diesel,14.99,Manual,14.6,153,4.6,149.0193462
Mahindra,XUV700,MX MT 7 STR (ESP),1997,Petrol,14.99,Manual,16,197,4.6,210.2735157
Mahindra,XUV700,MX MT 7 STR (ESP),2184,Diesel,15.49,Manual,14.6,153,4.6,144.2091672
Mahindra,XUV700,AX5 Select MT 7 STR,1997,Petrol,16.89,Manual,16,197,4.6,186.6193014
Mahindra,XUV700,AX5 Select MT 7 STR (ESP),1997,Petrol,17.39,Manual,16,197,4.6,181.253594
Mahindra,XUV700,AX5 Select MT 7 STR,2184,Diesel,17.74,Manual,14.6,182,4.6,149.7857948
Mahindra,XUV700,AX5 Select MT 7 STR (ESP),2184,Diesel,18.24,Manual,14.6,182,4.6,145.6798246
Mahindra,XUV700,AX5 MT 7 STR,1997,Petrol,18.34,Manual,16,197,4.6,171.8647764
Mahindra,XUV700,AX5 Select AT 7 STR,1997,Petrol,18.64,Automatic (TC),13,197,4.6,137.3927039
Mahindra,XUV700,AX5 MT 7 STR (ESP),1997,Petrol,18.84,Manual,16,197,4.6,167.3036093
Mahindra,XUV700,AX5 MT 7 STR,2184,Diesel,19.04,Manual,14.6,182,4.6,139.5588235
Mahindra,XUV700,AX5 Select AT 7 STR,2184,Diesel,19.24,Automatic (TC),14.77,182,4.6,139.7162162
Mahindra,XUV700,AX7 MT 7 STR,1997,Petrol,19.49,Manual,16,197,4.6,161.723961
Mahindra,XUV700,AX7 MT 7 STR Dual Tone,1997,Petrol,19.64,Manual,16,197,4.6,160.4887984
Mahindra,XUV700,AX7 MT 7 STR Ebony Limited Edition,1997,Petrol,19.64,Manual,16,197,4.6,160.4887984
Mahindra,XUV700,AX7 MT 6 STR,1997,Petrol,19.69,Manual,16,197,4.6,160.0812595
Mahindra,XUV700,AX7 MT 6 STR Dual Tone,1997,Petrol,19.84,Manual,16,197,4.6,158.8709677
Mahindra,XUV700,AX7 MT 6 STR Ebony Limited Edition,1997,Petrol,19.84,Manual,16,197,4.6,158.8709677
Mahindra,XUV700,AX5 AT 7 STR,1997,Petrol,19.94,Automatic (TC),13,197,4.6,128.4353059
Mahindra,XUV700,AX7 MT 7 STR,2184,Diesel,19.99,Manual,14.6,182,4.6,132.9264632
